participantId,month,category,amount
443,2022-05,expense,1545
443,2022-05,wage,1760
444,2022-05,expense,1055
444,2022-05,wage,7489
445,2022-05,expense,1394
445,2022-05,wage,4728
446,2022-05,expense,1017
446,2022-05,wage,7327
447,2022-05,expense,1374
447,2022-05,wage,3477
448,2022-05,expense,1325
448,2022-05,wage,3550
449,2022-05,expense,1321
449,2022-05,wage,3417
450,2022-05,expense,1205
450,2022-05,wage,2762
451,2022-05,expense,792
451,2022-05,wage,3460
452,2022-05,expense,1409
452,2022-05,wage,1895
453,2022-05,expense,1317
453,2022-05,wage,1840
454,2022-05,expense,1196
454,2022-05,wage,5890
455,2022-05,expense,1165
455,2022-05,wage,3449
456,2022-05,expense,1395
456,2022-05,wage,1909
457,2022-05,expense,714
457,2022-05,wage,3594
458,2022-05,expense,1045
458,2022-05,wage,3416
459,2022-05,expense,1338
459,2022-05,wage,4696
460,2022-05,expense,1364
460,2022-05,wage,2451
461,2022-05,expense,950
461,2022-05,wage,5828
462,2022-05,expense,1728
462,2022-05,wage,1760
463,2022-05,expense,1129
463,2022-05,wage,3292
464,2022-05,expense,1227
464,2022-05,wage,3160
465,2022-05,expense,800
465,2022-05,wage,3414
466,2022-05,expense,918
466,2022-05,wage,3412
467,2022-05,expense,1319
467,2022-05,wage,2756
468,2022-05,expense,1086
468,2022-05,wage,2723
469,2022-05,expense,1072
469,2022-05,wage,4704
470,2022-05,expense,567
470,2022-05,wage,2509
471,2022-05,expense,599
471,2022-05,wage,7210
472,2022-05,expense,1629
472,2022-05,wage,2284
473,2022-05,expense,1165
473,2022-05,wage,4604
474,2022-05,expense,599
474,2022-05,wage,7189
475,2022-05,expense,1264
475,2022-05,wage,6907
476,2022-05,expense,1023
476,2022-05,wage,3549
477,2022-05,expense,1163
477,2022-05,wage,2688
478,2022-05,expense,1185
478,2022-05,wage,4591
479,2022-05,expense,1504
479,2022-05,wage,1781
480,2022-05,expense,962
480,2022-05,wage,3384
481,2022-05,expense,1195
481,2022-05,wage,2296
482,2022-05,expense,748
482,2022-05,wage,3372
483,2022-05,expense,1036
483,2022-05,wage,6788
484,2022-05,expense,1347
484,2022-05,wage,2600
485,2022-05,expense,1139
485,2022-05,wage,2418
486,2022-05,expense,733
486,2022-05,wage,2432
487,2022-05,expense,1094
487,2022-05,wage,4464
488,2022-05,expense,1429
488,2022-05,wage,1820
489,2022-05,expense,734
489,2022-05,wage,5818
490,2022-05,expense,821
490,2022-05,wage,3406
491,2022-05,expense,881
491,2022-05,wage,4292
492,2022-05,expense,1065
492,2022-05,wage,4324
493,2022-05,expense,1242
493,2022-05,wage,4313
494,2022-05,expense,767
494,2022-05,wage,3378
495,2022-05,expense,1393
495,2022-05,wage,2803
496,2022-05,expense,750
496,2022-05,wage,3318
497,2022-05,expense,1482
497,2022-05,wage,2353
498,2022-05,expense,1336
498,2022-05,wage,2643
499,2022-05,expense,940
499,2022-05,wage,6747
500,2022-05,expense,1532
500,2022-05,wage,3311
501,2022-05,expense,1503
501,2022-05,wage,2528
502,2022-05,expense,1349
502,2022-05,wage,2666
503,2022-05,expense,1444
503,2022-05,wage,1778
504,2022-05,expense,1515
504,2022-05,wage,3302
505,2022-05,expense,1683
505,2022-05,wage,3284
506,2022-05,expense,1582
506,2022-05,wage,6718
507,2022-05,expense,1601
507,2022-05,wage,2304
508,2022-05,expense,1823
508,2022-05,wage,2819
511,2022-05,expense,1461
511,2022-05,wage,3261
513,2022-05,expense,1456
513,2022-05,wage,3285
515,2022-05,expense,1462
515,2022-05,wage,3187
516,2022-05,expense,1593
516,2022-05,wage,3047
517,2022-05,expense,1625
517,2022-05,wage,3039
518,2022-05,expense,1387
518,2022-05,wage,3002
519,2022-05,expense,1727
519,2022-05,wage,2260
520,2022-05,expense,1346
520,2022-05,wage,5639
521,2022-05,expense,1422
521,2022-05,wage,2910
522,2022-05,expense,1394
522,2022-05,wage,2201
524,2022-05,expense,1207
524,2022-05,wage,5631
525,2022-05,expense,1074
525,2022-05,wage,3229
527,2022-05,expense,1696
527,2022-05,wage,2950
528,2022-05,expense,1106
528,2022-05,wage,3199
529,2022-05,expense,1600
529,2022-05,wage,6354
530,2022-05,expense,1447
530,2022-05,wage,2814
531,2022-05,expense,1392
531,2022-05,wage,3193
532,2022-05,expense,1330
532,2022-05,wage,6541
533,2022-05,expense,1577
533,2022-05,wage,2803
534,2022-05,expense,1589
534,2022-05,wage,5600
535,2022-05,expense,1559
535,2022-05,wage,5790
536,2022-05,expense,1334
536,2022-05,wage,3186
537,2022-05,expense,1767
537,2022-05,wage,2320
538,2022-05,expense,1734
538,2022-05,wage,5527
540,2022-05,expense,1771
540,2022-05,wage,2297
542,2022-05,expense,1396
542,2022-05,wage,5573
543,2022-05,expense,1702
543,2022-05,wage,2787
544,2022-05,expense,1560
544,2022-05,wage,5441
545,2022-05,expense,1777
545,2022-05,wage,2804
546,2022-05,expense,2169
546,2022-05,wage,5504
547,2022-05,expense,1464
547,2022-05,wage,5495
548,2022-05,expense,1619
548,2022-05,wage,5495
549,2022-05,expense,1414
549,2022-05,wage,3174
550,2022-05,expense,1693
550,2022-05,wage,2765
551,2022-05,expense,2061
551,2022-05,wage,6286
552,2022-05,expense,1329
552,2022-05,wage,6320
554,2022-05,expense,1472
554,2022-05,wage,2724
555,2022-05,expense,1605
555,2022-05,wage,2670
556,2022-05,expense,2035
556,2022-05,wage,2649
557,2022-05,expense,1630
557,2022-05,wage,2636
559,2022-05,expense,1716
559,2022-05,wage,3280
560,2022-05,expense,1587
560,2022-05,wage,3144
561,2022-05,expense,1555
561,2022-05,wage,3114
562,2022-05,expense,1558
562,2022-05,wage,5443
563,2022-05,expense,2086
563,2022-05,wage,4984
564,2022-05,expense,1657
564,2022-05,wage,2489
565,2022-05,expense,2158
565,2022-05,wage,3074
566,2022-05,expense,1632
566,2022-05,wage,2668
569,2022-05,expense,1681
569,2022-05,wage,2581
570,2022-05,expense,1828
570,2022-05,wage,5381
571,2022-05,expense,1686
571,2022-05,wage,2556
573,2022-05,expense,1827
573,2022-05,wage,2221
576,2022-05,expense,1787
576,2022-05,wage,3402
578,2022-05,expense,1805
578,2022-05,wage,2199
579,2022-05,expense,1911
579,2022-05,wage,3245
581,2022-05,expense,1683
581,2022-05,wage,6178
582,2022-05,expense,1684
582,2022-05,wage,2553
583,2022-05,expense,1662
583,2022-05,wage,5208
584,2022-05,expense,1456
584,2022-05,wage,5245
585,2022-05,expense,1259
585,2022-05,wage,5141
586,2022-05,expense,1050
586,2022-05,wage,3122
587,2022-05,expense,1803
587,2022-05,wage,2611
588,2022-05,expense,1704
588,2022-05,wage,2365
590,2022-05,expense,1424
590,2022-05,wage,2454
591,2022-05,expense,1344
591,2022-05,wage,5077
592,2022-05,expense,1583
592,2022-05,wage,6046
593,2022-05,expense,1533
593,2022-05,wage,2184
594,2022-05,expense,1520
594,2022-05,wage,5958
596,2022-05,expense,1988
596,2022-05,wage,4534
597,2022-05,expense,1494
597,2022-05,wage,2468
598,2022-05,expense,1354
598,2022-05,wage,3088
600,2022-05,expense,1875
600,2022-05,wage,3606
601,2022-05,expense,1561
601,2022-05,wage,2385
606,2022-05,expense,1485
606,2022-05,wage,2381
607,2022-05,expense,1482
607,2022-05,wage,2307
608,2022-05,expense,1626
608,2022-05,wage,2299
609,2022-05,expense,1359
609,2022-05,wage,5054
610,2022-05,expense,1543
610,2022-05,wage,5180
612,2022-05,expense,1329
612,2022-05,wage,4838
613,2022-05,expense,1706
613,2022-05,wage,2292
614,2022-05,expense,1714
614,2022-05,wage,3045
616,2022-05,expense,1541
616,2022-05,wage,2289
618,2022-05,expense,1472
618,2022-05,wage,3031
619,2022-05,expense,1223
619,2022-05,wage,3020
620,2022-05,expense,1984
620,2022-05,wage,2724
622,2022-05,expense,2293
622,2022-05,wage,4636
623,2022-05,expense,1561
623,2022-05,wage,2277
624,2022-05,expense,2223
624,2022-05,wage,4607
625,2022-05,expense,1677
625,2022-05,wage,2301
626,2022-05,expense,2012
626,2022-05,wage,4300
627,2022-05,expense,1294
627,2022-05,wage,4884
630,2022-05,expense,1760
630,2022-05,wage,4596
631,2022-05,expense,1381
631,2022-05,wage,2994
632,2022-05,expense,1393
632,2022-05,wage,4828
633,2022-05,expense,1688
633,2022-05,wage,5782
635,2022-05,expense,1704
635,2022-05,wage,5141
636,2022-05,expense,1776
636,2022-05,wage,2974
637,2022-05,expense,1464
637,2022-05,wage,4804
638,2022-05,expense,1551
638,2022-05,wage,2887
640,2022-05,expense,1742
640,2022-05,wage,3433
642,2022-05,expense,1218
642,2022-05,wage,2885
644,2022-05,expense,1434
644,2022-05,wage,2986
645,2022-05,expense,1426
645,2022-05,wage,5691
646,2022-05,expense,1862
646,2022-05,wage,3746
648,2022-05,expense,1520
648,2022-05,wage,4708
649,2022-05,expense,1351
649,2022-05,wage,2885
650,2022-05,expense,2377
650,2022-05,wage,5024
651,2022-05,expense,1478
651,2022-05,wage,2884
652,2022-05,expense,1998
652,2022-05,wage,3210
654,2022-05,expense,2131
654,2022-05,wage,3463
656,2022-05,expense,1423
656,2022-05,wage,4701
659,2022-05,expense,1922
659,2022-05,wage,4535
660,2022-05,expense,1569
660,2022-05,wage,4354
661,2022-05,expense,1622
661,2022-05,wage,2827
662,2022-05,expense,1335
662,2022-05,wage,5576
664,2022-05,expense,1388
664,2022-05,wage,2812
665,2022-05,expense,2018
665,2022-05,wage,2799
666,2022-05,expense,1417
666,2022-05,wage,4639
667,2022-05,expense,1409
667,2022-05,wage,2799
669,2022-05,expense,1433
669,2022-05,wage,2785
671,2022-05,expense,1478
671,2022-05,wage,2758
672,2022-05,expense,1038
672,2022-05,wage,4295
673,2022-05,expense,985
673,2022-05,wage,2094
674,2022-05,expense,1189
674,2022-05,wage,2070
675,2022-05,expense,1383
675,2022-05,wage,2017
676,2022-05,expense,814
676,2022-05,wage,2758
677,2022-05,expense,919
677,2022-05,wage,2732
678,2022-05,expense,1732
678,2022-05,wage,2267
679,2022-05,expense,1377
679,2022-05,wage,2107
680,2022-05,expense,1031
680,2022-05,wage,2086
681,2022-05,expense,1252
681,2022-05,wage,1937
682,2022-05,expense,1124
682,2022-05,wage,1993
683,2022-05,expense,1012
683,2022-05,wage,5634
684,2022-05,expense,1099
684,2022-05,wage,4633
685,2022-05,expense,1189
685,2022-05,wage,4174
686,2022-05,expense,1383
686,2022-05,wage,2902
687,2022-05,expense,1543
687,2022-05,wage,1760
688,2022-05,expense,1168
688,2022-05,wage,1988
689,2022-05,expense,1073
689,2022-05,wage,4035
690,2022-05,expense,1130
690,2022-05,wage,2022
691,2022-05,expense,1228
691,2022-05,wage,4466
692,2022-05,expense,1136
692,2022-05,wage,4394
693,2022-05,expense,1116
693,2022-05,wage,1946
694,2022-05,expense,1143
694,2022-05,wage,1922
695,2022-05,expense,1113
695,2022-05,wage,4014
696,2022-05,expense,1321
696,2022-05,wage,3927
697,2022-05,expense,1834
697,2022-05,wage,1760
698,2022-05,expense,786
698,2022-05,wage,3905
699,2022-05,expense,534
699,2022-05,wage,2706
700,2022-05,expense,1234
700,2022-05,wage,1873
701,2022-05,expense,1447
701,2022-05,wage,1929
702,2022-05,expense,502
702,2022-05,wage,4377
703,2022-05,expense,1220
703,2022-05,wage,1858
704,2022-05,expense,1673
704,2022-05,wage,1760
705,2022-05,expense,1351
705,2022-05,wage,1778
706,2022-05,expense,1147
706,2022-05,wage,1850
707,2022-05,expense,549
707,2022-05,wage,2714
708,2022-05,expense,1160
708,2022-05,wage,1832
709,2022-05,expense,1170
709,2022-05,wage,2696
710,2022-05,expense,1039
710,2022-05,wage,4518
711,2022-05,expense,555
711,2022-05,wage,3810
712,2022-05,expense,560
712,2022-05,wage,2692
713,2022-05,expense,555
713,2022-05,wage,4510
714,2022-05,expense,1533
714,2022-05,wage,3733
715,2022-05,expense,1248
715,2022-05,wage,4105
716,2022-05,expense,756
716,2022-05,wage,4506
717,2022-05,expense,581
717,2022-05,wage,2660
718,2022-05,expense,838
718,2022-05,wage,2938
719,2022-05,expense,1396
719,2022-05,wage,1760
720,2022-05,expense,1704
720,2022-05,wage,1877
721,2022-05,expense,609
721,2022-05,wage,4451
722,2022-05,expense,1197
722,2022-05,wage,1823
723,2022-05,expense,582
723,2022-05,wage,2646
724,2022-05,expense,1104
724,2022-05,wage,2035
725,2022-05,expense,1298
725,2022-05,wage,1831
726,2022-05,expense,1353
726,2022-05,wage,1809
727,2022-05,expense,1274
727,2022-05,wage,3434
728,2022-05,expense,958
728,2022-05,wage,2092
729,2022-05,expense,1240
729,2022-05,wage,1767
730,2022-05,expense,1491
730,2022-05,wage,1760
731,2022-05,expense,1194
731,2022-05,wage,3880
732,2022-05,expense,1193
732,2022-05,wage,5449
733,2022-05,expense,944
733,2022-05,wage,1970
734,2022-05,expense,1145
734,2022-05,wage,3570
735,2022-05,expense,845
735,2022-05,wage,1851
736,2022-05,expense,950
736,2022-05,wage,2661
737,2022-05,expense,1420
737,2022-05,wage,3175
738,2022-05,expense,1219
738,2022-05,wage,2262
739,2022-05,expense,1137
739,2022-05,wage,1680
740,2022-05,expense,1052
740,2022-05,wage,1766
741,2022-05,expense,799
741,2022-05,wage,2651
742,2022-05,expense,787
742,2022-05,wage,2620
743,2022-05,expense,873
743,2022-05,wage,4451
744,2022-05,expense,1087
744,2022-05,wage,1764
745,2022-05,expense,881
745,2022-05,wage,2635
746,2022-05,expense,1194
746,2022-05,wage,1760
747,2022-05,expense,1347
747,2022-05,wage,2607
748,2022-05,expense,726
748,2022-05,wage,3504
749,2022-05,expense,558
749,2022-05,wage,2602
750,2022-05,expense,584
750,2022-05,wage,4428
751,2022-05,expense,1448
751,2022-05,wage,4038
752,2022-05,expense,742
752,2022-05,wage,3938
753,2022-05,expense,1174
753,2022-05,wage,3562
754,2022-05,expense,585
754,2022-05,wage,4349
755,2022-05,expense,1387
755,2022-05,wage,1760
758,2022-05,expense,1239
758,2022-05,wage,2698
759,2022-05,expense,1724
759,2022-05,wage,2329
763,2022-05,expense,1656
763,2022-05,wage,5265
764,2022-05,expense,1382
764,2022-05,wage,2538
765,2022-05,expense,2320
765,2022-05,wage,5025
766,2022-05,expense,1623
766,2022-05,wage,2493
767,2022-05,expense,1356
767,2022-05,wage,2549
769,2022-05,expense,1422
769,2022-05,wage,5457
770,2022-05,expense,1918
770,2022-05,wage,4001
772,2022-05,expense,1953
772,2022-05,wage,3155
775,2022-05,expense,1648
775,2022-05,wage,2454
776,2022-05,expense,1689
776,2022-05,wage,4297
777,2022-05,expense,1585
777,2022-05,wage,2510
778,2022-05,expense,1882
778,2022-05,wage,2578
779,2022-05,expense,1265
779,2022-05,wage,2393
781,2022-05,expense,1691
781,2022-05,wage,2612
782,2022-05,expense,1666
782,2022-05,wage,3387
783,2022-05,expense,1603
783,2022-05,wage,2451
784,2022-05,expense,1672
784,2022-05,wage,2424
786,2022-05,expense,1103
786,2022-05,wage,2497
787,2022-05,expense,1696
787,2022-05,wage,2483
788,2022-05,expense,1503
788,2022-05,wage,2443
795,2022-05,expense,1671
795,2022-05,wage,2417
796,2022-05,expense,1513
796,2022-05,wage,2439
797,2022-05,expense,2167
797,2022-05,wage,2423
798,2022-05,expense,1722
798,2022-05,wage,3248
800,2022-05,expense,1239
800,2022-05,wage,5392
801,2022-05,expense,1494
801,2022-05,wage,5201
803,2022-05,expense,1643
803,2022-05,wage,2480
804,2022-05,expense,1782
804,2022-05,wage,2394
805,2022-05,expense,1570
805,2022-05,wage,2465
807,2022-05,expense,1284
807,2022-05,wage,2459
809,2022-05,expense,1565
809,2022-05,wage,2392
810,2022-05,expense,1260
810,2022-05,wage,2457
811,2022-05,expense,1748
811,2022-05,wage,5250
812,2022-05,expense,1715
812,2022-05,wage,2392
813,2022-05,expense,1801
813,2022-05,wage,2447
814,2022-05,expense,1727
814,2022-05,wage,4210
815,2022-05,expense,1752
815,2022-05,wage,2345
819,2022-05,expense,1586
819,2022-05,wage,5161
820,2022-05,expense,1153
820,2022-05,wage,4296
821,2022-05,expense,1226
821,2022-05,wage,2452
822,2022-05,expense,1533
822,2022-05,wage,2433
823,2022-05,expense,1438
823,2022-05,wage,5101
826,2022-05,expense,1666
826,2022-05,wage,4950
829,2022-05,expense,1229
829,2022-05,wage,2453
830,2022-05,expense,1306
830,2022-05,wage,4224
833,2022-05,expense,1494
833,2022-05,wage,2437
835,2022-05,expense,1987
835,2022-05,wage,3835
836,2022-05,expense,1722
836,2022-05,wage,2406
837,2022-05,expense,1367
837,2022-05,wage,2400
838,2022-05,expense,1405
838,2022-05,wage,4197
840,2022-05,expense,1701
840,2022-05,wage,4146
841,2022-05,expense,1689
841,2022-05,wage,4846
843,2022-05,expense,1525
843,2022-05,wage,3112
844,2022-05,expense,1601
844,2022-05,wage,4147
845,2022-05,expense,1198
845,2022-05,wage,2383
848,2022-05,expense,1651
848,2022-05,wage,4893
849,2022-05,expense,1628
849,2022-05,wage,3317
850,2022-05,expense,1574
850,2022-05,wage,3978
851,2022-05,expense,2290
851,2022-05,wage,4307
852,2022-05,expense,1249
852,2022-05,wage,2368
854,2022-05,expense,1795
854,2022-05,wage,4176
857,2022-05,expense,1776
857,2022-05,wage,3140
861,2022-05,expense,1554
861,2022-05,wage,3955
863,2022-05,expense,2133
863,2022-05,wage,3821
865,2022-05,expense,1512
865,2022-05,wage,2365
866,2022-05,expense,2177
866,2022-05,wage,3462
868,2022-05,expense,1470
868,2022-05,wage,3871
869,2022-05,expense,1573
869,2022-05,wage,4884
870,2022-05,expense,1806
870,2022-05,wage,3232
871,2022-05,expense,1325
871,2022-05,wage,4884
873,2022-05,expense,1648
873,2022-05,wage,4105
874,2022-05,expense,2405
874,2022-05,wage,3677
877,2022-05,expense,1672
877,2022-05,wage,3953
878,2022-05,expense,1715
878,2022-05,wage,3850
879,2022-05,expense,1536
879,2022-05,wage,3870
880,2022-05,expense,1372
880,2022-05,wage,3910
881,2022-05,expense,1837
881,2022-05,wage,3511
882,2022-05,expense,1574
882,2022-05,wage,4814
888,2022-05,expense,1533
888,2022-05,wage,4814
889,2022-05,expense,1118
889,2022-05,wage,3988
890,2022-05,expense,2221
890,2022-05,wage,4305
891,2022-05,expense,1743
891,2022-05,wage,4565
893,2022-05,expense,1714
893,2022-05,wage,4091
894,2022-05,expense,1761
894,2022-05,wage,3581
895,2022-05,expense,1495
895,2022-05,wage,3499
898,2022-05,expense,1613
898,2022-05,wage,3933
899,2022-05,expense,1597
899,2022-05,wage,3833
903,2022-05,expense,1522
903,2022-05,wage,3904
904,2022-05,expense,1484
904,2022-05,wage,3900
905,2022-05,expense,1635
905,2022-05,wage,3433
906,2022-05,expense,1798
906,2022-05,wage,2439
908,2022-05,expense,1685
908,2022-05,wage,3422
910,2022-05,expense,1592
910,2022-05,wage,3354
912,2022-05,expense,2006
912,2022-05,wage,3631
913,2022-05,expense,1227
913,2022-05,wage,3891
914,2022-05,expense,1435
914,2022-05,wage,4698
915,2022-05,expense,2018
915,2022-05,wage,2775
916,2022-05,expense,1914
916,2022-05,wage,3346
917,2022-05,expense,1991
917,2022-05,wage,3346
918,2022-05,expense,1445
918,2022-05,wage,4119
921,2022-05,expense,1831
921,2022-05,wage,3194
922,2022-05,expense,1382
922,2022-05,wage,3870
926,2022-05,expense,563
926,2022-05,wage,2268
927,2022-05,expense,575
927,2022-05,wage,3824
928,2022-05,expense,1251
928,2022-05,wage,3456
929,2022-05,expense,1578
929,2022-05,wage,1778
930,2022-05,expense,575
930,2022-05,wage,2246
931,2022-05,expense,1542
931,2022-05,wage,1924
932,2022-05,expense,1265
932,2022-05,wage,2038
933,2022-05,expense,973
933,2022-05,wage,2234
934,2022-05,expense,1188
934,2022-05,wage,4147
935,2022-05,expense,1659
935,2022-05,wage,2012
936,2022-05,expense,876
936,2022-05,wage,3588
937,2022-05,expense,968
937,2022-05,wage,3759
938,2022-05,expense,1748
938,2022-05,wage,1760
939,2022-05,expense,1663
939,2022-05,wage,1760
940,2022-05,expense,1383
940,2022-05,wage,2789
941,2022-05,expense,1568
941,2022-05,wage,3107
942,2022-05,expense,1434
942,2022-05,wage,1991
943,2022-05,expense,1287
943,2022-05,wage,3256
944,2022-05,expense,1350
944,2022-05,wage,2912
945,2022-05,expense,1642
945,2022-05,wage,2842
946,2022-05,expense,828
946,2022-05,wage,2231
947,2022-05,expense,1632
947,2022-05,wage,2231
948,2022-05,expense,1546
948,2022-05,wage,2678
949,2022-05,expense,1027
949,2022-05,wage,2027
950,2022-05,expense,1142
950,2022-05,wage,3739
951,2022-05,expense,1618
951,2022-05,wage,2178
952,2022-05,expense,855
952,2022-05,wage,2229
953,2022-05,expense,1406
953,2022-05,wage,2309
954,2022-05,expense,1515
954,2022-05,wage,3162
955,2022-05,expense,1029
955,2022-05,wage,4070
956,2022-05,expense,1056
956,2022-05,wage,3900
957,2022-05,expense,1262
957,2022-05,wage,2002
958,2022-05,expense,849
958,2022-05,wage,3757
959,2022-05,expense,1212
959,2022-05,wage,1993
960,2022-05,expense,1397
960,2022-05,wage,1927
961,2022-05,expense,577
961,2022-05,wage,3828
962,2022-05,expense,1292
962,2022-05,wage,1760
963,2022-05,expense,570
963,2022-05,wage,2227
964,2022-05,expense,1272
964,2022-05,wage,1942
965,2022-05,expense,577
965,2022-05,wage,2205
966,2022-05,expense,568
966,2022-05,wage,1760
967,2022-05,expense,1632
967,2022-05,wage,1760
968,2022-05,expense,1449
968,2022-05,wage,1778
969,2022-05,expense,907
969,2022-05,wage,3681
970,2022-05,expense,1123
970,2022-05,wage,2179
971,2022-05,expense,983
971,2022-05,wage,2278
972,2022-05,expense,1205
972,2022-05,wage,1937
973,2022-05,expense,1178
973,2022-05,wage,3663
974,2022-05,expense,1293
974,2022-05,wage,2913
975,2022-05,expense,1053
